9262, ExportBranchAction, 116.0, 8818, 
9265, UsePlainTextAction, 38.0, 8818, 
9267, freemind.modes.mindmapmode.actions.UsePlainTextAction$1, 13.0, 8818, 
9270, SingleNodeOperation, 2.0, 8818, 
9272, ChangeArrowsInArrowLinkAction, 77.0, 8818, 
9282, CloudColorAction, 74.0, 8818, 
9290, NodeGeneralAction, 134.0, 8818, 
9302, FontFamilyAction, 69.0, 8818, 
9311, CloudAction, 80.0, 8818, 
9320, CopySingleAction, 18.0, 8818, 
9323, SetLinkByTextFieldAction, 53.0, 8818, 
9331, UndoAction, 168.0, 8818, 
9345, freemind.modes.mindmapmode.actions.UndoAction$1, 5.0, 8818, 
9348, FreemindAction, 34.0, 8818, 
9353, HookAction, 3.0, 8818, 
9355, CopyAction, 19.0, 8818, 
9358, RemoveIconAction, 79.0, 8818, 
9370, RedoAction, 16.0, 8818, 
9373, NewPreviousSiblingAction, 10.0, 8818, 
9376, ColorArrowLinkAction, 67.0, 8818, 
9385, ModeControllerActionHandler, 31.0, 8818, 
9391, FormatPaste, 38.0, 9390, 
9396, EncryptNode, 200.0, 9390, 
9404, EncryptNode.Registration, 48.0, 9390, 
9409, accessories.plugins.EncryptNode$1, 9.0, 9390, 
9412, AutomaticLayout, 391.0, 9390, 
9422, AutomaticLayout.Registration, 37.0, 9390, 
9426, AutomaticLayout.Registration.MyFreemindPropertyListener, 8.0, 9390, 
9429, AutomaticLayout.StylePropertyTranslator, 12.0, 9390, 
9432, AutomaticLayout.StylePatternProperty, 86.0, 9390, 
9442, AutomaticLayout.StylePatternListProperty, 116.0, 9390, 
9452, accessories.plugins.AutomaticLayout.StylePatternListProperty$1, 22.0, 9390, 
9455, AutomaticLayout.AutomaticLayoutPropertyContributor, 24.0, 9390, 
9458, ExportToImage, 77.0, 9390, 
9463, IconSelectionPlugin, 52.0, 9390, 
9466, SortNodes, 46.0, 9390, 
9469, SortNodes.NodeTextComparator, 14.0, 9390, 
9472, NodeNoteRegistration, 413.0, 9390, 
9490, NodeNoteRegistration.SimplyHtmlResources, 14.0, 9390, 
9493, NodeNoteRegistration.SouthPanel, 12.0, 9390, 
9496, NodeNoteRegistration.NoteDocumentListener, 37.0, 9390, 
9503, NodeNoteRegistration.NotesManager, 98.0, 9390, 
9512, NodeNoteRegistration.JumpToMapAction, 11.0, 9390, 
9515, accessories.plugins.NodeNoteRegistration$1, 9.0, 9390, 
9518, ExportToOoWriter, 134.0, 9390, 
9525, ApplyFormatPlugin, 30.0, 9390, 
9528, NewParentNode, 115.0, 9390, 
9533, CreationModificationPlugin, 102.0, 9390, 
9544, ManagePatterns, 38.0, 9390, 
9547, ChangeNodeLevelAction, 139.0, 9390, 
9551, SaveAll, 42.0, 9390, 
9555, RemoveNote, 73.0, 9390, 
9559, RemoveNote.Registration, 36.0, 9390, 
9564, FormularEditor, 338.0, 9390, 
9572, FormularEditor.FormularEntity, 85.0, 9390, 
9584, FormularEditor.StringEntity, 40.0, 9390, 
9587, accessories.plugins.FormularEditor.StringEntity$1, 19.0, 9390, 
9592, FormularEditor.CheckBoxEntity, 28.0, 9390, 
9595, accessories.plugins.FormularEditor.CheckBoxEntity$1, 9.0, 9390, 
9598, FormularEditor.ChoiceEntity, 76.0, 9390, 
9602, FormularEditor.ChoiceEntity.ChoiceElement, 15.0, 9390, 
9605, accessories.plugins.FormularEditor.ChoiceEntity$1, 5.0, 9390, 
9608, FitToPage, 64.0, 9390, 
9614, SplitNode, 118.0, 9390, 
9620, ExportWithXSLT, 283.0, 9390, 
9637, accessories.plugins.ExportWithXSLT$1, 5.0, 9390, 
9640, accessories.plugins.SplitNode$1, 6.0, 9390, 
9643, accessories.plugins.FitToPage$1, 6.0, 9390, 
9646, UnfoldAll, 194.0, 9390, 
9660, UnfoldAll.Registration, 41.0, 9390, 
9665, NodeHistory, 250.0, 9390, 
9669, NodeHistory.NodeHolder, 73.0, 9390, 
9676, NodeHistory.Registration, 75.0, 9390, 
9685, accessories.plugins.NodeHistory$1, 22.0, 9390, 
9688, BlinkingNodeHook, 75.0, 9390, 
9692, BlinkingNodeHook.TimerColorChanger, 36.0, 9390, 
9695, accessories.plugins.BlinkingNodeHook.TimerColorChanger$1, 23.0, 9390, 
9698, accessories.plugins.BlinkingNodeHook.TimerColorChanger$1$1, 17.0, 9390, 
9701, FormatNewNodes, 79.0, 9390, 
9710, NodeNote, 78.0, 9390, 
9714, accessories.plugins.NodeNote$1, 6.0, 9390, 
9717, ImportMindmanagerFiles, 93.0, 9390, 
9722, HierarchicalIcons, 185.0, 9390, 
9736, RevisionPlugin, 58.0, 9390, 
9744, MindMapMock, 139.0, 9743, 
9780, AllTests, 24.0, 9743, 
9783, MarshallerTests, 18.0, 9743, 
9785, SplashTests, 11.0, 9743, 
9787, FreeMindMainMock, 167.0, 9743, 
9828, TransformTest, 134.0, 9743, 
9838, SignedScriptTests, 34.0, 9743, 
9841, HtmlConversionTests, 428.0, 9743, 
9858, ScriptEditorPanelTest, 76.0, 9743, 
9861, ScriptEditorPanelTest.TestScriptModel, 62.0, 9743, 
9872, DontShowAgainDialogTests, 63.0, 9743, 
9874, tests.freemind.DontShowAgainDialogTests$1, 5.0, 9743, 
9877, tests.freemind.DontShowAgainDialogTests$2, 9.0, 9743, 
9881, tests.freemind.DontShowAgainDialogTests$3, 5.0, 9743, 
9884, tests.freemind.DontShowAgainDialogTests$4, 9.0, 9743, 
9888, tests.freemind.DontShowAgainDialogTests$5, 5.0, 9743, 
9891, tests.freemind.DontShowAgainDialogTests$6, 9.0, 9743, 
9895, tests.freemind.DontShowAgainDialogTests$7, 5.0, 9743, 
9898, tests.freemind.DontShowAgainDialogTests$8, 9.0, 9743, 
9902, FreeMindTestBase, 29.0, 9743, 
9981, Base64Tests, 16.0, 9743, 
9984, MindMapToolBar, 114.0, 9983, 
9991, freemind.modes.mindmapmode.MindMapToolBar$1, 14.0, 9983, 
9994, freemind.modes.mindmapmode.MindMapToolBar$2, 16.0, 9983, 
10121, MindMapController.AssignAttributesAction, 11.0, 9983, 
10124, MindMapController.MindMapControllerPlugin, 3.0, 9983, 
10125, freemind.modes.mindmapmode.MindMapController$1, 3.0, 9983, 
10128, freemind.modes.mindmapmode.MindMapController$2, 3.0, 9983, 
10131, freemind.modes.mindmapmode.MindMapController$3, 6.0, 9983, 
10134, freemind.modes.mindmapmode.MindMapController$4, 5.0, 9983, 
10137, MindMapController.NewNodeCreator, 3.0, 9983, 
10139, MindMapController.DefaultMindMapNodeCreator, 7.0, 9983, 
10142, MindMapController.ExportToHTMLAction, 23.0, 9983, 
10145, MindMapController.ExportBranchToHTMLAction, 22.0, 9983, 
10148, MindMapController.ImportBranchAction, 20.0, 9983, 
10151, MindMapController.ImportLinkedBranchAction, 25.0, 9983, 
10154, MindMapController.ImportLinkedBranchWithoutRootAction, 28.0, 9983, 
10157, MindMapController.MindMapFilter, 18.0, 9983, 
10161, MindMapController.SetLinkByFileChooserAction, 8.0, 9983, 
10164, MindMapController.SetImageByFileChooserAction, 9.0, 9983, 
10167, MindMapController.FollowLinkAction, 21.0, 9983, 
10171, MindMapController.EditLongAction, 8.0, 9983, 
10174, EncryptedMindMapNode, 377.0, 9983, 
10205, MindMapArrowLinkModel, 66.0, 9983, 
10211, MindMapPopupMenu, 27.0, 9983, 
10214, JAutoScrollBarPane, 46.0, 9983, 
10235, MindMapMode, 55.0, 9983, 
10244, MindMapXMLElement, 72.0, 9983, 
10254, MindMapNodeModel, 193.0, 9983, 
10265, MindMapCloudModel, 7.0, 9983, 
10267, MindMapEdgeModel, 7.0, 9983, 
10296, freemind.modes.mindmapmode.MindMapMapModel$1, 5.0, 9983, 
10299, MindMapMapModel.StringReaderCreator, 16.0, 9983, 
10303, MindMapMapModel.FileReaderCreator, 15.0, 9983, 
10307, MindMapMapModel.ReaderCreator, 3.0, 9983, 
10309, MindMapMapModel.LockManager, 89.0, 9983, 
10318, MindMapMapModel.DummyLockManager, 13.0, 9983, 
10325, MindMapMapModel.DoAutomaticSave, 62.0, 9983, 
10328, freemind.modes.mindmapmode.MindMapMapModel.DoAutomaticSave$1, 27.0, 9983, 
10332, NodeViewVisitor, 3.0, 10331, 
10334, BubbleMainView, 122.0, 10331, 
10349, NodeViewLayout, 7.0, 10331, 
10353, SharpBezierEdgeView, 86.0, 10331, 
10359, RootMainView, 139.0, 10331, 
10376, EditNodeExternalApplication, 69.0, 10331, 
10380, freemind.view.mindmapview.EditNodeExternalApplication$1, 46.0, 10331, 
10382, LeftNodeViewLayout, 51.0, 10331, 
10389, ArrowLinkView, 235.0, 10331, 
10407, MindMapLayout, 87.0, 10331, 
10417, ConvexHull, 114.0, 10331, 
10422, ConvexHull.thetaComparator, 47.0, 10331, 
10426, EditNodeTextField, 238.0, 10331, 
10430, freemind.view.mindmapview.EditNodeTextField$1TextFieldListener, 99.0, 10331, 
10447, VerticalRootNodeViewLayout, 90.0, 10331, 
10454, LinearEdgeView, 43.0, 10331, 
10557, MainView, 318.0, 10331, 
10667, MapView.ResizeListener, 20.0, 10331, 
10670, MapView.ScrollPane, 10.0, 10331, 
10673, MapView.Selected, 58.0, 10331, 
10684, freemind.view.mindmapview.MapView$1, 35.0, 10331, 
10687, freemind.view.mindmapview.MapView$1CenterNodeRunnable, 21.0, 10331, 
10690, freemind.view.mindmapview.MapView$2, 14.0, 10331, 
10693, EditNodeDialog, 261.0, 10331, 
10696, EditNodeDialog.LongNodeDialog, 232.0, 10331, 
10704, freemind.view.mindmapview.EditNodeDialog.LongNodeDialog$1, 5.0, 10331, 
10707, freemind.view.mindmapview.EditNodeDialog.LongNodeDialog$2, 5.0, 10331, 
10710, freemind.view.mindmapview.EditNodeDialog.LongNodeDialog$3, 5.0, 10331, 
10713, freemind.view.mindmapview.EditNodeDialog.LongNodeDialog$4, 7.0, 10331, 
10716, freemind.view.mindmapview.EditNodeDialog.LongNodeDialog$5, 26.0, 10331, 
10721, freemind.view.mindmapview.EditNodeDialog.LongNodeDialog$6, 24.0, 10331, 
10729, RightNodeViewLayout, 53.0, 10331, 
10736, MultipleImage, 108.0, 10331, 
10744, PathBBox, 150.0, 10331, 
10751, NodeViewLayoutAdapter, 255.0, 10331, 
10771, NodeViewFactory, 176.0, 10331, 
10783, NodeViewFactory.ContentPane, 7.0, 10331, 
10785, NodeViewFactory.ContentPaneLayout, 47.0, 10331, 
10792, EditNodeWYSIWYG, 212.0, 10331, 
10795, EditNodeWYSIWYG.HTMLDialog, 112.0, 10331, 
10805, freemind.view.mindmapview.EditNodeWYSIWYG.HTMLDialog$1, 5.0, 10331, 
10808, freemind.view.mindmapview.EditNodeWYSIWYG.HTMLDialog$2, 5.0, 10331, 
10811, freemind.view.mindmapview.EditNodeWYSIWYG.HTMLDialog$3, 5.0, 10331, 
10814, freemind.view.mindmapview.EditNodeWYSIWYG.HTMLDialog$4, 9.0, 10331, 
10817, NodeMotionListenerView, 54.0, 10331, 
10824, BezierEdgeView, 49.0, 10331, 
10829, EditNodeBase, 271.0, 10331, 
10846, EditNodeBase.EditDialog, 84.0, 10331, 
10856, EditNodeBase.EditDialog.DialogWindowListener, 13.0, 10331, 
10859, EditNodeBase.EditDialog.SubmitAction, 6.0, 10331, 
10862, EditNodeBase.EditDialog.SplitAction, 5.0, 10331, 
10864, EditNodeBase.EditDialog.CancelAction, 5.0, 10331, 
10867, EditNodeBase.EditControl, 6.0, 10331, 
10871, EditNodeBase.EditCopyAction, 13.0, 10331, 
10874, EditNodeBase.EditPopupMenu, 8.0, 10331, 
10876, freemind.view.mindmapview.EditNodeBase$1KeyEventQueue, 22.0, 10331, 
10881, ForkMainView, 103.0, 10331, 
10893, CloudView, 153.0, 10331, 
10908, SharpLinearEdgeView, 21.0, 10331, 
10912, EdgeView, 94.0, 10331, 
10929, TimeManagementOrganizer, 51.0, 10928, 
10935, FlatNodeTableFilterModel, 90.0, 10928, 
10945, FlatNodeTableFilterModel.TableModelHandler, 6.0, 10928, 
10948, JSpinField, 310.0, 10928, 
10970, accessories.plugins.time.JSpinField$1, 9.0, 10928, 
10972, JYearChooser, 114.0, 10928, 
10983, ReminderHook, 19.0, 10928, 
10988, TimeManagement, 326.0, 10928, 
11001, accessories.plugins.time.TimeManagement$1, 5.0, 10928, 
11003, accessories.plugins.time.TimeManagement$2, 6.0, 10928, 
11005, accessories.plugins.time.TimeManagement$3, 16.0, 10928, 
11008, accessories.plugins.time.TimeManagement$4, 6.0, 10928, 
11011, accessories.plugins.time.TimeManagement$5, 6.0, 10928, 
11014, TimeManagement.RemoveReminders, 14.0, 10928, 
11017, TableSorter, 420.0, 10928, 
11045, accessories.plugins.time.TableSorter$1, 5.0, 10928, 
11048, accessories.plugins.time.TableSorter$2, 5.0, 10928, 
11051, TableSorter.Row, 35.0, 10928, 
11054, TableSorter.TableModelHandler, 54.0, 10928, 
11057, TableSorter.MouseHandler, 19.0, 10928, 
11060, TableSorter.Arrow, 52.0, 10928, 
11065, TableSorter.SortableHeaderRenderer, 24.0, 10928, 
11068, TableSorter.Directive, 9.0, 10928, 
11116, JTripleCalendar, 122.0, 10928, 
11127, JTripleCalendar.JInfoPanel, 49.0, 10928, 
11130, accessories.plugins.time.JTripleCalendar.JInfoPanel$1, 7.0, 10928, 
11148, accessories.plugins.time.TimeList$1, 5.0, 10928, 
11150, accessories.plugins.time.TimeList$2, 5.0, 10928, 
11152, accessories.plugins.time.TimeList$3, 8.0, 10928, 
11154, accessories.plugins.time.TimeList$4, 10.0, 10928, 
11156, accessories.plugins.time.TimeList$5, 4.0, 10928, 
11158, accessories.plugins.time.TimeList$6, 4.0, 10928, 
11160, accessories.plugins.time.TimeList$7, 4.0, 10928, 
11162, accessories.plugins.time.TimeList$8, 4.0, 10928, 
11164, accessories.plugins.time.TimeList$9, 5.0, 10928, 
11166, accessories.plugins.time.TimeList$10, 4.0, 10928, 
11168, accessories.plugins.time.TimeList$11, 14.0, 10928, 
11171, accessories.plugins.time.TimeList$12, 21.0, 10928, 
11175, TimeList.IReplaceInputInformation, 5.0, 10928, 
11179, TimeList.ReplaceAllInfo, 14.0, 10928, 
11184, TimeList.ReplaceSelectedInfo, 13.0, 10928, 
11189, accessories.plugins.time.TimeList$13, 23.0, 10928, 
11191, TimeList.FilterTextDocumentListener, 52.0, 10928, 
11197, TimeList.FilterTextDocumentListener.DelayedTextEntry, 24.0, 10928, 
11200, accessories.plugins.time.TimeList.FilterTextDocumentListener.DelayedTextEntry$1, 12.0, 10928, 
11203, TimeList.FlatNodeTableMouseAdapter, 9.0, 10928, 
11206, TimeList.FlatNodeTableKeyListener, 17.0, 10928, 
11211, TimeList.FlatNodeTable, 32.0, 10928, 
11216, TimeList.DateRenderer, 14.0, 10928, 
11219, TimeList.NodeRenderer, 9.0, 10928, 
11222, TimeList.NotesRenderer, 9.0, 10928, 
11225, TimeList.NodeHolder, 31.0, 10928, 
11230, TimeList.NotesHolder, 33.0, 10928, 
11235, TimeList.IconsHolder, 34.0, 10928, 
11240, TimeList.IconsRenderer, 26.0, 10928, 
11243, JMonthChooser, 355.0, 10928, 
11263, accessories.plugins.time.JMonthChooser$1, 11.0, 10928, 
11317, accessories.plugins.time.JDayChooser$1, 16.0, 10928, 
11319, JDayChooser.DecoratorButton, 35.0, 10928, 
11324, RemoveReminderHook, 20.0, 10928, 
11328, EnterPasswordDialog, 268.0, 11327, 
11343, accessories.plugins.dialogs.EnterPasswordDialog$1, 6.0, 11327, 
11345, accessories.plugins.dialogs.EnterPasswordDialog$2, 7.0, 11327, 
11347, accessories.plugins.dialogs.EnterPasswordDialog$3, 6.0, 11327, 
11374, ManagePatternsPopupDialog.PatternListSelectionListener, 23.0, 11327, 
11377, ManagePatternsPopupDialog.PatternListModel, 85.0, 11327, 
11389, accessories.plugins.dialogs.ManagePatternsPopupDialog$1, 5.0, 11327, 
11391, accessories.plugins.dialogs.ManagePatternsPopupDialog$2, 6.0, 11327, 
11393, accessories.plugins.dialogs.ManagePatternsPopupDialog$3, 11.0, 11327, 
11397, accessories.plugins.dialogs.ManagePatternsPopupDialog$4, 5.0, 11327, 
11400, accessories.plugins.dialogs.ManagePatternsPopupDialog$5, 5.0, 11327, 
11403, accessories.plugins.dialogs.ManagePatternsPopupDialog$6, 5.0, 11327, 
11406, accessories.plugins.dialogs.ManagePatternsPopupDialog$7, 5.0, 11327, 
11409, accessories.plugins.dialogs.ManagePatternsPopupDialog$8, 5.0, 11327, 
11412, accessories.plugins.dialogs.ManagePatternsPopupDialog$9, 20.0, 11327, 
11416, accessories.plugins.dialogs.ManagePatternsPopupDialog$10, 7.0, 11327, 
11418, accessories.plugins.dialogs.ManagePatternsPopupDialog$11, 6.0, 11327, 
11420, ArrayListTransferHandler, 168.0, 11327, 
11428, ArrayListTransferHandler.ArrayListTransferable, 26.0, 11327, 
11433, ChooseFormatPopupDialog, 209.0, 11327, 
11450, accessories.plugins.dialogs.ChooseFormatPopupDialog$1, 5.0, 11327, 
11452, accessories.plugins.dialogs.ChooseFormatPopupDialog$2, 6.0, 11327, 
11454, accessories.plugins.dialogs.ChooseFormatPopupDialog$3, 7.0, 11327, 
11456, accessories.plugins.dialogs.ChooseFormatPopupDialog$4, 6.0, 11327, 
11459, SetAttributeNameActor, 44.0, 11458, 
11466, InsertAttributeActor, 48.0, 11458, 
11473, SetAttributeRestrictedActor, 49.0, 11458, 
11480, RegistryAttributeActor, 40.0, 11458, 
11487, SetAttributeColumnWidthActor, 43.0, 11458, 
11494, AttributeManagerDialog, 214.0, 11458, 
11503, AttributeManagerDialog.ApplyAction, 13.0, 11458, 
11506, AttributeManagerDialog.OKAction, 13.0, 11458, 
11509, AttributeManagerDialog.CancelAction, 13.0, 11458, 
11512, AttributeManagerDialog.ImportAction, 14.0, 11458, 
11515, AttributeManagerDialog.EditListAction, 31.0, 11458, 
11521, AttributeManagerDialog.ClosingListener, 9.0, 11458, 
11524, freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog$1, 6.0, 11458, 
11527, freemind.modes.mindmapmode.attributeactors.AttributeManagerDialog$2, 6.0, 11458, 
11529, AttributesListener, 5.0, 11458, 
11531, AssignAttributeDialog, 465.0, 11458, 
11542, AssignAttributeDialog.ClonedComboBoxModel, 43.0, 11458, 
11551, AssignAttributeDialog.IteratingAction, 44.0, 11458, 
11557, AssignAttributeDialog.AddAction, 32.0, 11458, 
11561, AssignAttributeDialog.DeleteAttributeAction, 24.0, 11458, 
11565, AssignAttributeDialog.DeleteValueAction, 30.0, 11458, 
11569, AssignAttributeDialog.ReplaceValueAction, 42.0, 11458, 
11573, freemind.modes.mindmapmode.attributeactors.AssignAttributeDialog$1, 5.0, 11458, 
11576, freemind.modes.mindmapmode.attributeactors.AssignAttributeDialog$2, 5.0, 11458, 
11579, freemind.modes.mindmapmode.attributeactors.AssignAttributeDialog$3, 7.0, 11458, 
11582, UnregistryAttributeActor, 51.0, 11458, 
11590, AttributeRegistryTable, 146.0, 11458, 
11596, AttributeRegistryTable.ButtonEditor, 33.0, 11458, 
11602, AttributeRegistryTable.ButtonRenderer, 19.0, 11458, 
11606, AttributeRegistryTable.ToggleAllAction, 12.0, 11458, 
11609, ListDialog, 272.0, 11458, 
11616, ListDialog.TextChangeListener, 17.0, 11458, 
11622, ListDialog.ListSelectionChangeListener, 16.0, 11458, 
